time,SW_d,LW_d,T2m,TSKIN,QH,QL,RAIN,BDOT,ALBEDO
2021-01-03 21:00:00,0.000,224.911,269.962,257.374,9.627,-29.465,0.000,0.000,0.000
2021-01-03 22:00:00,0.000,223.353,268.762,257.368,10.615,-17.107,0.000,0.000,0.000
2021-01-03 23:00:00,3.319,218.536,267.762,257.510,10.686,-10.231,0.000,0.000,0.000
2021-01-04 00:00:00,36.140,215.058,267.349,257.656,10.489,-4.517,0.000,0.000,0.000
2021-01-04 01:00:00,92.380,214.171,267.562,258.281,9.855,-7.930,0.000,0.000,0.000
2021-01-04 02:00:00,175.747,200.225,265.062,259.434,9.357,-2.360,0.000,0.000,0.000
2021-01-04 03:00:00,283.183,187.509,262.462,260.576,8.467,-4.349,0.000,0.000,0.000
2021-01-04 04:00:00,403.408,188.445,263.862,262.165,7.184,-2.884,0.000,0.000,0.000
2021-01-04 05:00:00,525.839,176.693,261.962,263.507,5.181,-2.319,0.000,0.000,0.000
2021-01-04 06:00:00,640.112,180.528,263.362,265.052,3.038,-0.847,0.000,0.000,0.000
2021-01-04 07:00:00,739.125,182.057,263.962,266.164,1.455,-0.832,0.000,0.000,0.000
2021-01-04 08:00:00,819.923,179.206,264.662,267.216,2.135,-1.033,0.000,0.000,0.000
2021-01-04 09:00:00,868.808,179.358,265.362,267.601,3.660,-2.084,0.000,0.000,0.000
2021-01-04 10:00:00,884.892,182.462,266.562,267.414,4.535,-3.996,0.000,0.000,0.000
2021-01-04 11:00:00,867.371,185.660,267.462,267.195,5.230,-4.178,0.000,0.000,0.000
2021-01-04 12:00:00,791.535,195.235,268.262,266.555,4.934,-8.694,0.000,0.000,0.000
2021-01-04 13:00:00,718.735,191.687,268.862,265.676,4.698,-8.625,0.000,0.000,0.000
2021-01-04 14:00:00,632.908,193.661,269.462,264.570,4.483,-9.225,0.000,0.000,0.000
2021-01-04 15:00:00,515.630,195.763,269.762,263.242,4.391,-10.817,0.000,0.000,0.000
2021-01-04 16:00:00,390.064,198.566,270.262,261.817,4.138,-9.622,0.000,0.000,0.000
2021-01-04 17:00:00,266.870,200.066,270.262,260.324,4.107,-16.142,0.000,0.000,0.000
2021-01-04 18:00:00,155.502,196.867,269.062,259.036,4.577,-8.194,0.000,0.000,0.000
2021-01-04 19:00:00,65.194,200.259,268.762,257.907,5.381,-9.437,0.000,0.000,0.000
2021-01-04 20:00:00,0.000,199.528,268.062,257.019,6.065,-7.221,0.000,0.000,0.000
2021-01-04 21:00:00,0.000,198.827,267.362,256.469,6.743,-6.279,0.000,0.000,0.000
2021-01-04 22:00:00,0.000,201.955,267.162,255.963,8.816,-8.687,0.000,0.000,0.000
2021-01-04 23:00:00,2.524,204.708,267.162,255.989,9.635,-18.702,0.000,0.000,0.000
2021-01-05 00:00:00,34.585,210.286,268.040,256.558,10.149,-23.988,0.000,0.000,0.000
2021-01-05 01:00:00,90.717,199.780,265.762,257.371,10.801,-9.002,0.000,0.000,0.000
2021-01-05 02:00:00,174.697,208.373,268.062,258.532,10.609,-14.106,0.000,0.000,0.000
2021-01-05 03:00:00,279.962,207.386,268.262,259.891,10.609,-8.950,0.000,0.000,0.000
2021-01-05 04:00:00,398.448,201.476,267.362,261.278,10.243,-17.615,-0.000,-0.000,0.000
2021-01-05 05:00:00,519.440,197.518,267.262,262.725,9.444,-11.895,0.000,0.000,0.000
2021-01-05 06:00:00,634.937,199.081,268.062,264.150,8.573,-11.402,0.000,0.000,0.000
2021-01-05 07:00:00,732.577,201.013,268.262,265.420,8.020,-8.522,-0.000,-0.000,0.000
2021-01-05 08:00:00,807.561,200.453,268.762,266.793,7.586,-8.341,-0.000,-0.000,0.000
2021-01-05 09:00:00,853.626,206.067,269.062,267.290,7.538,-12.395,0.000,0.000,0.000
2021-01-05 10:00:00,865.964,205.554,268.562,267.605,6.980,-5.481,0.000,0.002,0.000
2021-01-05 11:00:00,785.472,210.283,268.862,267.180,7.289,-2.970,0.000,0.001,0.000
2021-01-05 12:00:00,786.020,228.534,270.662,266.943,7.970,-8.592,0.000,0.003,0.000
2021-01-05 13:00:00,713.152,227.502,270.762,267.069,8.827,-8.039,0.000,0.005,0.000
2021-01-05 14:00:00,604.375,240.104,271.062,266.016,9.250,-10.247,0.000,0.004,0.000
2021-01-05 15:00:00,487.747,228.779,271.062,264.319,10.118,-13.877,0.000,0.003,0.000
2021-01-05 16:00:00,372.411,226.866,271.162,262.691,11.190,-13.485,0.000,0.002,0.000
2021-01-05 17:00:00,250.951,230.918,271.162,262.027,12.492,-8.269,0.000,0.001,0.000
2021-01-05 18:00:00,142.506,237.243,271.262,260.731,13.439,-11.437,0.000,0.002,0.000
2021-01-05 19:00:00,57.117,242.982,271.262,260.252,14.051,-13.243,0.000,0.001,0.000
2021-01-05 20:00:00,0.000,250.422,271.062,259.577,13.765,-12.800,0.000,0.001,0.000
2021-01-05 21:00:00,0.000,249.464,270.862,259.875,13.743,-3.872,0.000,0.001,0.000
2021-01-05 22:00:00,0.000,263.448,270.862,260.591,13.532,-3.812,0.000,0.001,0.000
2021-01-05 23:00:00,0.000,271.392,270.962,260.715,13.681,-1.302,0.000,0.001,0.000
2021-01-06 00:00:00,23.842,263.459,271.049,260.940,13.431,1.463,0.000,0.002,0.000
2021-01-06 01:00:00,62.371,269.091,270.862,261.861,12.896,3.705,0.000,0.013,0.000
2021-01-06 02:00:00,120.256,268.355,270.762,262.485,12.141,2.304,0.000,0.030,0.000
2021-01-06 03:00:00,200.905,270.390,270.862,263.770,11.461,5.527,0.000,0.046,0.000
2021-01-06 04:00:00,299.704,264.701,270.762,264.918,10.902,2.069,0.000,0.066,0.000
2021-01-06 05:00:00,398.807,264.184,270.762,266.055,10.068,2.876,0.000,0.059,0.000
2021-01-06 06:00:00,507.923,251.027,270.362,267.243,9.402,1.737,0.000,0.008,0.000
2021-01-06 07:00:00,602.457,255.898,271.062,268.514,8.845,1.711,0.000,0.006,0.000
2021-01-06 08:00:00,671.207,258.949,271.162,269.373,8.574,1.670,0.000,0.012,0.000
2021-01-06 09:00:00,668.309,256.203,271.262,270.208,8.062,-2.332,0.000,0.020,0.000
2021-01-06 10:00:00,746.320,251.709,271.362,270.313,6.612,-5.657,0.000,0.033,0.000
2021-01-06 11:00:00,712.857,253.600,271.662,269.753,6.557,-3.853,0.000,0.041,0.000
2021-01-06 12:00:00,685.791,258.922,271.962,269.663,6.524,-7.052,0.000,0.050,0.000
2021-01-06 13:00:00,562.093,263.826,271.762,268.990,6.719,-4.619,0.000,0.050,0.000
2021-01-06 14:00:00,494.568,259.240,271.762,268.225,7.330,-6.438,0.000,0.052,0.000
2021-01-06 15:00:00,387.012,267.343,271.862,267.027,7.927,-7.009,0.000,0.031,0.000
2021-01-06 16:00:00,276.484,265.570,271.762,266.001,8.252,-7.247,0.000,0.037,0.000
2021-01-06 17:00:00,185.136,276.004,271.762,264.490,8.817,-5.212,0.000,0.042,0.000
2021-01-06 18:00:00,104.469,275.149,271.162,264.100,9.725,-4.618,0.000,0.040,0.000
2021-01-06 19:00:00,43.652,263.275,270.662,263.933,11.009,-3.052,0.000,0.029,0.000
2021-01-06 20:00:00,0.000,271.862,270.762,263.155,11.944,-1.118,0.000,0.040,0.000
2021-01-06 21:00:00,0.000,271.941,270.262,263.786,12.556,-5.606,0.000,0.070,0.000
2021-01-06 22:00:00,0.000,276.625,270.862,263.635,13.510,-5.034,0.000,0.051,0.000
2021-01-06 23:00:00,0.000,266.284,270.762,263.486,13.216,-3.679,0.000,0.078,0.000
2021-01-07 00:00:00,22.176,265.300,270.555,263.840,12.998,-2.303,0.000,0.045,0.000
2021-01-07 01:00:00,59.620,263.160,270.162,263.957,12.289,-5.439,0.000,0.068,0.000
2021-01-07 02:00:00,132.764,244.361,269.962,264.733,11.571,-8.001,0.000,0.053,0.000
2021-01-07 03:00:00,235.781,232.290,268.762,265.075,11.070,-1.800,0.000,0.023,0.000
2021-01-07 04:00:00,345.698,227.846,268.362,266.153,10.926,0.874,0.000,0.017,0.000
2021-01-07 05:00:00,479.671,222.048,269.662,267.023,10.544,-0.914,0.000,0.007,0.000
2021-01-07 06:00:00,594.164,218.166,268.662,268.276,8.955,-4.977,0.000,0.007,0.000
2021-01-07 07:00:00,689.699,223.370,270.562,269.527,6.983,-6.233,0.000,0.004,0.000
2021-01-07 08:00:00,777.266,221.911,271.062,269.914,5.316,-8.599,0.000,0.005,0.000
2021-01-07 09:00:00,818.886,221.006,271.362,270.793,4.235,-8.786,0.000,0.002,0.000
2021-01-07 10:00:00,852.427,224.507,272.062,270.968,3.077,-8.267,0.000,0.001,0.000
2021-01-07 11:00:00,841.523,223.935,272.362,269.814,3.312,-9.921,0.000,0.000,0.000
2021-01-07 12:00:00,788.769,224.735,272.162,269.672,3.889,-10.847,0.000,0.000,0.000
2021-01-07 13:00:00,724.235,210.628,272.062,268.389,4.436,-13.031,-0.000,-0.000,0.000
2021-01-07 14:00:00,618.128,208.775,272.062,267.289,4.695,-16.073,0.000,0.000,0.000
2021-01-07 15:00:00,499.188,212.610,272.262,265.979,5.052,-16.715,-0.000,-0.000,0.000
2021-01-07 16:00:00,369.378,219.535,272.762,264.705,5.282,-22.367,0.000,0.000,0.000
2021-01-07 17:00:00,243.858,239.481,273.762,263.338,6.600,-26.466,0.000,0.000,0.000
2021-01-07 18:00:00,133.395,247.182,273.562,261.991,7.967,-36.895,0.000,0.000,0.000
2021-01-07 19:00:00,51.718,236.148,271.962,261.177,9.494,-19.707,0.000,0.000,0.000
2021-01-07 20:00:00,0.000,236.528,269.862,260.225,10.639,-9.954,0.000,0.000,0.000
2021-01-07 21:00:00,0.000,233.330,269.962,259.579,11.290,-11.564,0.000,0.000,0.000
2021-01-07 22:00:00,0.000,217.023,267.362,259.183,12.130,-0.901,0.000,0.000,0.000
2021-01-07 23:00:00,0.000,213.737,266.662,258.772,12.238,-21.423,0.000,0.000,0.000
2021-01-08 00:00:00,26.190,214.514,267.472,259.014,11.727,-36.059,0.000,0.000,0.000
2021-01-08 01:00:00,79.358,201.862,265.362,259.614,11.397,-21.233,0.000,0.000,0.000
2021-01-08 02:00:00,163.744,204.843,266.762,260.577,10.791,-28.707,0.000,0.000,0.000
2021-01-08 03:00:00,264.697,203.131,266.762,261.950,9.923,-26.925,0.000,0.000,0.000
2021-01-08 04:00:00,381.827,202.541,267.362,263.536,8.809,-29.141,0.000,0.000,0.000
2021-01-08 05:00:00,508.011,196.083,266.962,264.999,7.824,-25.949,0.000,0.000,0.000
2021-01-08 06:00:00,621.842,197.830,267.362,266.599,6.571,-23.067,0.000,0.000,0.000
2021-01-08 07:00:00,719.210,203.495,268.262,267.650,5.724,-24.334,0.000,0.000,0.000
2021-01-08 08:00:00,805.136,192.067,268.062,268.505,5.318,-20.420,0.000,0.000,0.000
2021-01-08 09:00:00,858.082,189.083,267.962,268.906,5.154,-14.893,-0.000,-0.000,0.000
2021-01-08 10:00:00,875.092,195.868,269.262,268.788,5.913,-18.290,0.000,0.000,0.000
2021-01-08 11:00:00,857.765,192.949,269.762,268.516,5.982,-19.546,-0.000,-0.000,0.000
2021-01-08 12:00:00,807.612,194.698,270.262,267.910,5.690,-18.453,-0.000,-0.000,0.000
2021-01-08 13:00:00,729.135,194.513,270.262,267.091,5.154,-15.278,0.000,0.000,0.000
2021-01-08 14:00:00,626.091,196.298,270.562,265.996,5.029,-13.743,-0.000,-0.000,0.000
2021-01-08 15:00:00,508.469,199.372,270.762,264.777,5.379,-14.494,-0.000,-0.000,0.000
2021-01-08 16:00:00,381.114,207.208,271.162,263.385,6.526,-21.524,-0.000,-0.000,0.000
2021-01-08 17:00:00,260.489,221.113,272.762,262.001,7.792,-38.905,-0.000,-0.000,0.000
2021-01-08 18:00:00,150.284,223.229,272.362,260.625,9.202,-36.503,-0.000,-0.000,0.000
2021-01-08 19:00:00,55.729,223.175,271.762,259.434,10.376,-48.445,0.000,0.000,0.000
2021-01-08 20:00:00,0.000,226.460,271.362,258.584,11.508,-46.799,0.000,0.000,0.000
2021-01-08 21:00:00,0.000,224.440,270.762,258.063,12.164,-39.053,0.000,0.000,0.000
2021-01-08 22:00:00,0.000,209.501,267.462,257.976,12.442,-27.520,0.000,0.000,0.000
2021-01-08 23:00:00,0.000,207.711,267.162,257.915,12.569,-27.962,0.000,0.000,0.000
2021-01-09 00:00:00,23.949,215.739,269.119,258.271,12.008,-43.753,0.000,0.000,0.000
2021-01-09 01:00:00,76.473,204.968,266.762,258.880,11.468,-26.101,0.000,0.000,0.000
2021-01-09 02:00:00,159.980,204.202,267.462,259.874,10.695,-26.790,0.000,0.000,0.000
2021-01-09 03:00:00,262.484,202.794,266.762,261.161,9.821,-22.352,-0.000,-0.000,0.000
2021-01-09 04:00:00,379.023,198.072,266.962,262.769,8.804,-21.300,-0.000,-0.000,0.000
2021-01-09 05:00:00,499.913,200.158,267.862,264.296,7.490,-21.475,-0.000,-0.000,0.000
2021-01-09 06:00:00,615.932,201.870,268.662,265.952,5.951,-18.383,0.000,0.000,0.000
2021-01-09 07:00:00,713.954,209.036,270.162,267.613,4.247,-15.653,0.000,0.000,0.000
2021-01-09 08:00:00,790.646,214.197,271.062,268.574,2.822,-11.052,0.000,0.000,0.000
2021-01-09 09:00:00,832.835,212.854,271.162,268.950,1.839,-5.653,0.000,0.000,0.000
2021-01-09 10:00:00,858.232,210.178,271.562,269.416,1.947,-7.744,0.000,0.000,0.000
2021-01-09 11:00:00,841.919,212.065,271.662,269.562,0.826,-3.063,0.000,0.000,0.000
2021-01-09 12:00:00,783.449,216.045,271.962,268.978,1.880,-5.790,0.000,0.000,0.000
2021-01-09 13:00:00,701.955,215.742,272.662,268.434,2.330,-8.486,0.000,0.000,0.000
2021-01-09 14:00:00,593.796,228.426,273.062,267.659,3.131,-13.001,0.000,0.000,0.000
2021-01-09 15:00:00,479.064,222.412,273.362,265.705,3.861,-15.708,0.000,0.000,0.000
2021-01-09 16:00:00,358.360,224.229,273.262,264.175,4.475,-15.023,0.000,0.000,0.000
2021-01-09 17:00:00,243.912,225.828,273.262,262.652,4.819,-17.849,0.000,0.000,0.000
2021-01-09 18:00:00,137.465,227.203,272.562,261.366,6.354,-18.750,0.000,0.000,0.000
2021-01-09 19:00:00,50.355,232.854,272.862,260.334,7.892,-28.462,0.000,0.000,0.000
2021-01-09 20:00:00,0.000,236.791,272.762,259.591,9.103,-31.089,0.000,0.000,0.000
2021-01-09 21:00:00,0.000,235.436,272.362,258.876,10.187,-35.515,0.000,0.000,0.000
2021-01-09 22:00:00,0.000,237.371,272.062,259.401,11.059,-34.247,0.000,0.000,0.000
2021-01-09 23:00:00,0.000,238.969,271.662,259.337,10.997,-27.842,0.000,0.000,0.000
2021-01-10 00:00:00,20.201,233.139,271.169,259.676,10.771,-32.299,0.000,0.000,0.000
2021-01-10 01:00:00,72.898,233.777,270.962,260.287,10.585,-34.356,0.000,0.000,0.000
2021-01-10 02:00:00,153.498,221.839,269.662,261.234,10.048,-20.781,0.000,0.000,0.000
2021-01-10 03:00:00,257.317,216.835,269.562,262.508,9.197,-20.209,0.000,0.000,0.000
2021-01-10 04:00:00,374.811,211.780,269.162,263.902,8.253,-13.546,0.000,0.000,0.000
2021-01-10 05:00:00,495.751,214.513,270.362,265.394,7.122,-21.189,0.000,0.000,0.000
2021-01-10 06:00:00,611.055,209.158,269.562,266.820,6.119,-9.392,0.000,0.000,0.000
2021-01-10 07:00:00,712.311,206.096,269.262,267.970,5.160,-8.521,0.000,0.000,0.000
2021-01-10 08:00:00,790.696,204.271,269.762,268.826,4.487,-10.628,0.000,0.000,0.000
2021-01-10 09:00:00,840.360,203.104,269.762,269.375,4.116,-9.153,0.000,0.000,0.000
2021-01-10 10:00:00,857.831,205.374,270.862,269.415,4.712,-14.477,0.000,0.000,0.000
2021-01-10 11:00:00,841.330,206.225,271.462,269.230,4.707,-20.168,0.000,0.000,0.000
2021-01-10 12:00:00,792.632,206.721,271.562,268.700,4.880,-17.190,0.000,0.000,0.000
2021-01-10 13:00:00,715.105,207.669,271.762,267.865,4.502,-17.411,0.000,0.000,0.000
2021-01-10 14:00:00,613.549,209.551,271.962,266.782,4.164,-16.326,0.000,0.000,0.000
2021-01-10 15:00:00,496.922,214.524,272.062,265.533,4.920,-13.587,0.000,0.000,0.000
2021-01-10 16:00:00,372.906,219.186,272.162,264.190,6.146,-10.101,0.000,0.000,0.000
2021-01-10 17:00:00,251.102,224.920,272.162,262.794,7.909,-12.998,0.000,0.000,0.000
2021-01-10 18:00:00,142.250,228.386,271.962,261.456,9.465,-13.638,0.000,0.000,0.000
2021-01-10 19:00:00,48.064,229.859,271.962,260.315,11.072,-17.966,0.000,0.000,0.000
2021-01-10 20:00:00,0.000,233.833,271.662,259.571,12.123,-20.362,0.000,0.000,0.000
2021-01-10 21:00:00,0.000,234.119,271.262,259.008,12.800,-19.838,0.000,0.000,0.000
2021-01-10 22:00:00,0.000,225.048,270.162,258.997,13.076,-33.751,-0.000,-0.000,0.000
2021-01-10 23:00:00,0.000,216.118,268.362,258.948,13.232,-31.067,-0.000,-0.000,0.000
2021-01-11 00:00:00,18.402,223.882,269.704,259.886,12.308,-49.460,0.000,0.000,0.000
2021-01-11 01:00:00,69.375,232.586,268.562,260.540,11.821,-24.295,0.000,0.000,0.000
2021-01-11 02:00:00,138.590,235.372,269.062,261.163,11.049,-23.519,0.000,0.000,0.000
2021-01-11 03:00:00,241.053,226.445,269.562,262.766,9.998,-25.532,0.000,0.000,0.000
2021-01-11 04:00:00,324.905,249.620,269.962,264.059,8.824,-28.048,0.000,0.001,0.000
2021-01-11 05:00:00,444.982,229.580,270.262,265.347,7.599,-20.371,0.000,0.000,0.000
2021-01-11 06:00:00,607.367,212.267,270.762,266.495,5.703,-19.152,0.000,0.000,0.000
2021-01-11 07:00:00,712.459,207.223,270.462,267.733,3.841,-11.563,0.000,0.000,0.000
2021-01-11 08:00:00,791.528,204.430,270.662,268.608,2.612,-7.974,0.000,0.000,0.000
2021-01-11 09:00:00,842.205,210.758,272.462,269.138,2.820,-12.165,0.000,0.000,0.000
2021-01-11 10:00:00,860.404,207.201,272.862,269.698,3.329,-18.713,0.000,0.000,0.000
2021-01-11 11:00:00,845.278,208.588,273.362,269.536,2.494,-16.079,0.000,0.000,0.000
2021-01-11 12:00:00,796.561,207.538,273.262,268.974,2.711,-16.432,0.000,0.000,0.000
2021-01-11 13:00:00,718.619,212.334,274.262,268.086,3.489,-21.260,0.000,0.000,0.000
2021-01-11 14:00:00,617.071,218.604,274.462,266.998,4.453,-27.855,0.000,0.000,0.000
2021-01-11 15:00:00,499.029,223.746,274.562,265.725,5.742,-39.255,0.000,0.000,0.000
2021-01-11 16:00:00,374.181,224.067,273.962,264.375,7.222,-52.034,0.000,0.000,0.000
2021-01-11 17:00:00,252.073,227.006,273.762,262.942,8.807,-63.781,0.000,0.000,0.000
2021-01-11 18:00:00,142.361,226.405,273.062,261.571,10.499,-78.949,0.000,0.000,0.000
2021-01-11 19:00:00,45.509,225.021,273.062,260.494,12.405,-93.269,0.000,0.000,0.000
2021-01-11 20:00:00,0.000,229.538,273.062,259.634,13.550,-89.265,0.000,0.000,0.000
2021-01-11 21:00:00,0.000,231.540,273.062,259.148,14.197,-102.439,0.000,0.000,0.000
2021-01-11 22:00:00,0.000,227.677,272.262,259.407,14.489,-74.314,0.000,0.000,0.000
2021-01-11 23:00:00,0.000,218.752,270.262,259.330,14.805,-61.785,0.000,0.000,0.000
2021-01-12 00:00:00,16.345,216.330,269.983,259.626,14.701,-63.924,0.000,0.000,0.000
2021-01-12 01:00:00,70.155,211.081,268.962,260.165,14.476,-54.423,0.000,0.000,0.000
2021-01-12 02:00:00,151.069,206.532,268.462,261.063,13.617,-47.933,0.000,0.000,0.000
2021-01-12 03:00:00,254.200,199.671,267.762,262.172,12.535,-38.627,0.000,0.000,0.000
2021-01-12 04:00:00,371.569,196.568,267.362,263.567,11.300,-32.634,0.000,0.000,0.000
2021-01-12 05:00:00,493.852,193.397,267.562,264.711,10.133,-28.556,0.000,0.000,0.000
2021-01-12 06:00:00,611.124,191.195,267.662,266.109,8.593,-27.227,0.000,0.000,0.000
2021-01-12 07:00:00,716.388,194.795,268.562,267.231,7.283,-23.286,0.000,0.000,0.000
2021-01-12 08:00:00,795.558,194.714,269.562,268.164,5.919,-21.747,0.000,0.000,0.000
2021-01-12 09:00:00,847.232,196.314,270.262,268.731,4.802,-17.569,0.000,0.000,0.000
2021-01-12 10:00:00,866.677,196.013,271.162,268.977,3.223,-13.861,0.000,0.000,0.000
2021-01-12 11:00:00,851.077,196.675,271.762,268.772,1.065,-4.155,0.000,0.000,0.000
2021-01-12 12:00:00,802.127,196.201,271.762,268.199,0.806,-3.379,0.000,0.000,0.000
